"","username","date","retweets","favorites","text","geo","mentions","hashtags","id","permalink"
"11",NA,2018-05-04 21:29:00,4,7,"Charity Jam for Mental Health at 10019 MacDonald Island tonight you can bid on these paintings donated by Margie Cunningham to raise money for mental health. #ymm #ymmarts #art #maternalMHmatters #YMMStrong #ymmfire #charity #MentalHealthMonth #health #BigPayback #GiveSTLDay pic.twitter.com/DAEnK9dkms",NA,NA,"#ymm #ymmarts #art #maternalMHmatters #YMMStrong #ymmfire #charity #MentalHealthMonth #health #BigPayback #GiveSTLDay",992577024278450176,"https://twitter.com/ymmartsguild/status/992577024278450177"
"12",NA,2018-05-04 20:38:00,7,13,"Students at @ualberta working on sending a second satellite to space. This one was inspired by the #YMMfire , and will be funded by @csa_asc WATCH: http:// edmonton.citynews.ca/video/2018/05/ 04/student-made-satellite-to-tack-alberta-wildfires/ … @AlbertaSat #YEG @UAlberta_Eng @ualbertaScience pic.twitter.com/5BPP45oXsz",NA,"@ualberta @csa_asc @AlbertaSat @UAlberta_Eng @ualbertaScience","#YMMfire #YEG",992564211904528384,"https://twitter.com/CarlyDRobinson/status/992564211904528384"
"13",NA,2018-05-04 09:32:00,0,3,"Great courage shown by the ppl of Fort Mac and region. We believe you will rise again to greatness, like a Phoenix. We reject the smears of activists and thank the #oilsands workers for having driven the Canadian economy for decades. https:// youtu.be/KHETW4l5de0 #YMMFire",NA,NA,"#oilsands #YMMFire",992396426792620032,"https://twitter.com/FriendsOScience/status/992396426792620032"
"14",NA,2018-05-04 04:30:00,0,0,"“We’ve moved on and we’re stronger for it.” On the second anniversary of the devastating wildfire that ripped through the area, the mood in Fort McMurray is one of reflection. #ymmfire https://www. thestar.com/edmonton/2018/ 05/02/fort-mcmurray-rebuild-continues-two-years-after-the-beast.html …",NA,NA,"#ymmfire",992320644451917824,"https://twitter.com/lextresabogados/status/992320644451917824"
"15",NA,2018-05-04 00:06:00,0,3,"A lot has changed in my life since the day I evacuated #ymm not knowing what would be left of my city when I returned. However, what hasn’t and never will, is my gratitude to the first responders, industry personnel, volunteers and people of Canada who rallied behind us. #ymmfire",NA,NA,"#ymm #ymmfire",992254224690954240,"https://twitter.com/LeithanSlade/status/992254224690954241"
"16",NA,2018-05-03 23:35:00,9,13,"“We’ve moved on and we’re stronger for it.” On the second anniversary of the devastating wildfire that ripped through the area, the mood in Fort McMurray is one of reflection. #ymmfire https://www. thestar.com/edmonton/2018/ 05/02/fort-mcmurray-rebuild-continues-two-years-after-the-beast.html …",NA,NA,"#ymmfire",992246199045550080,"https://twitter.com/TorontoStar/status/992246199045550080"
"17",NA,2018-05-03 21:54:00,36,110,"As the end of today approaches, I want to extend sincere gratitude to all Albertans and Canadians who reached out to support our community in 2016 and beyond; your kindness and generosity will never be forgotten. Thank you for being there when #ymm #rmwb needed you. #ymmfire",NA,NA,"#ymm #rmwb #ymmfire",992220866632081408,"https://twitter.com/DonaldKScott/status/992220866632081409"
"18",NA,2018-05-03 21:21:00,2,5,"Today marks 2 years since @illusion_yeg helped #ArtforYMMHelps Auction raise $18K by donating ""Northen Compassion"" #yeg #yyc #ymmfire #yegarts pic.twitter.com/TFiAoxTP0Y",NA,"@illusion_yeg","#ArtforYMMHelps #yeg #yyc #ymmfire #yegarts",992212516645228544,"https://twitter.com/JayIsPainting/status/992212516645228544"
"19",NA,2018-05-03 21:20:00,0,3,"Today marks 2 years since @mkhirji helped #ArtforYMMHelps Auction raise $18K by donating ""Renewal"" #yeg #yyc #ymmfire #yegarts pic.twitter.com/xJdvdnwzTH",NA,"@mkhirji","#ArtforYMMHelps #yeg #yyc #ymmfire #yegarts",992212334419427328,"https://twitter.com/JayIsPainting/status/992212334419427328"
"20",NA,2018-05-03 21:19:00,0,3,"Today marks 2 years since @humbletarai helped #ArtforYMMHelps Auction raise $18K by donating ""Colour Chaos"" #yeg #yyc #ymmfire #yegarts pic.twitter.com/C8furD69KY",NA,"@humbletarai","#ArtforYMMHelps #yeg #yyc #ymmfire #yegarts",992212141208825856,"https://twitter.com/JayIsPainting/status/992212141208825858"
"21",NA,2018-05-03 21:18:00,0,5,"Today marks 2 years since @KarenBArtist helped #ArtforYMMHelps Auction raise $18K by donating ""Hope Springs"" #yeg #yyc #ymmfire #yegarts pic.twitter.com/wL1OL4mAG3",NA,"@KarenBArtist","#ArtforYMMHelps #yeg #yyc #ymmfire #yegarts",992211922274603008,"https://twitter.com/JayIsPainting/status/992211922274603008"
"22",NA,2018-05-03 21:18:00,0,4,"Today marks 2 years since Vivienne Beisel helped #ArtforYMMHelps Auction raise $18K by donating ""At A Safe Distance"" #yeg #yyc #ymmfire pic.twitter.com/ZRu7b7Wf83",NA,NA,"#ArtforYMMHelps #yeg #yyc #ymmfire",992211738270433280,"https://twitter.com/JayIsPainting/status/992211738270433282"
"23",NA,2018-05-03 21:17:00,0,3,"Today marks 2 years since @girlyratfish helped #ArtforYMMHelps Auction raise $18K by donating ""Hot Rod Halibut #1"" #yeg #yyc #ymmfire #yegarts pic.twitter.com/s98pcxuCCA",NA,"@girlyratfish","#ArtforYMMHelps #1 #yeg #yyc #ymmfire #yegarts",992211559177834496,"https://twitter.com/JayIsPainting/status/992211559177834496"
"24",NA,2018-05-03 21:16:00,0,5,"Today marks 2 years since @SteveRickettsSP helped #ArtforYMMHelps Auction raise $18K by donating ""Solitude"" #yeg #yyc #ymmfire #yegarts pic.twitter.com/bmpy6MptUY",NA,"@SteveRickettsSP","#ArtforYMMHelps #yeg #yyc #ymmfire #yegarts",992211370572562432,"https://twitter.com/JayIsPainting/status/992211370572562433"
"25",NA,2018-05-03 21:15:00,0,4,"Today marks 1 year since @meghan_art helped #ArtforYMMHelps Auction raise $18K by donating ""The Narrows"" #yeg #yyc #ymmfire #yegarts pic.twitter.com/0NHk9vXfTx",NA,"@meghan_art","#ArtforYMMHelps #yeg #yyc #ymmfire #yegarts",992211176976101376,"https://twitter.com/JayIsPainting/status/992211176976101376"
"26",NA,2018-05-03 21:15:00,1,7,"Today marks 2 years since @slav_metalurges helped #ArtforYMMHelps Auction raise $18K by donating ""Pipe Dreams in Yellow"" #yeg #yyc #ymmfire #yegarts pic.twitter.com/0Ht2IpOnFQ",NA,"@slav_metalurges","#ArtforYMMHelps #yeg #yyc #ymmfire #yegarts",992211030284517376,"https://twitter.com/JayIsPainting/status/992211030284517376"
"27",NA,2018-05-03 21:14:00,1,5,"Today marks 2 years since Kim Hammond helped #ArtforYMMHelps Auction raise $18K by donating ""Purple Storm"" #yeg #yyc #ymmfire pic.twitter.com/VTTOr0jjmV",NA,NA,"#ArtforYMMHelps #yeg #yyc #ymmfire",992210819269050368,"https://twitter.com/JayIsPainting/status/992210819269050368"
"28",NA,2018-05-03 21:13:00,0,3,"Today marks 2 years since Myra Nicks helped #ArtforYMMHelps Auction raise $18K by donating ""Scorpio Moon"" #yeg #yyc #ymmfire pic.twitter.com/hBVXv4fOAR",NA,NA,"#ArtforYMMHelps #yeg #yyc #ymmfire",992210616528994304,"https://twitter.com/JayIsPainting/status/992210616528994305"
"29",NA,2018-05-03 21:12:00,0,4,"Today marks 2 years since @kdueckwriter helped #ArtforYMMHelps Auction raise $18K by donating ""Canvas Photoprint"" #yeg #yyc #ymmfire pic.twitter.com/drnixmdyEU",NA,"@kdueckwriter","#ArtforYMMHelps #yeg #yyc #ymmfire",992210403034783744,"https://twitter.com/JayIsPainting/status/992210403034783744"
"30",NA,2018-05-03 20:20:00,1,0,"2 years after wildfire, insurance frustrations flare up during Fort McMurray rebuild https:// trib.al/ZQCTjkZ #ymm #ymmfire",NA,NA,"#ymm #ymmfire",992197280718614528,"https://twitter.com/880Edmonton/status/992197280718614529"
"31",NA,2018-05-03 20:20:00,0,0,"2 years after wildfire, insurance frustrations flare up during Fort McMurray rebuild https:// trib.al/CifLYIp #ymm #ymmfire",NA,NA,"#ymm #ymmfire",992197252063088640,"https://twitter.com/630CHED/status/992197252063088642"
"32",NA,2018-05-03 20:10:00,2,1,"“We’ve moved on and we’re stronger for it.” On the second anniversary of the devastating wildfire that ripped through the area, the mood in Fort McMurray is one of reflection. #ymmfire #ymm https://www. thestar.com/edmonton/2018/ 05/02/fort-mcmurray-rebuild-continues-two-years-after-the-beast.html …",NA,NA,"#ymmfire #ymm",992194626022006784,"https://twitter.com/thestarcalgary/status/992194626022006784"
"33",NA,2018-05-03 20:10:00,0,1,"“We’ve moved on and we’re stronger for it.” On the second anniversary of the devastating wildfire that ripped through the area, the mood in Fort McMurray is one of reflection. #ymmfire #ymm #yeg https://www. thestar.com/edmonton/2018/ 05/02/fort-mcmurray-rebuild-continues-two-years-after-the-beast.html …",NA,NA,"#ymmfire #ymm #yeg",992194625401171968,"https://twitter.com/thestaredmonton/status/992194625401171970"
"34",NA,2018-05-03 19:26:00,0,2,"WATCH: Fort McMurray marks 2 years since devastating wildfires | http://www. 660news.com/video/2018/05/ 03/fort-mcmurray-marks-2-years-since-devastating-wildfires/ … #ymm #ymmfire pic.twitter.com/EGm8OjsePU",NA,NA,"#ymm #ymmfire",992183522591936512,"https://twitter.com/660NEWS/status/992183522591936514"
"35",NA,2018-05-03 19:21:00,2,7,"Today marks 2 years since @Joriginals1 helped #ArtforYMMHelps Auction raise $18K by donating ""Secluded Spot"" #yeg #yyc #ymmfire #yegarts pic.twitter.com/bE8AQwYv8U",NA,"@Joriginals1","#ArtforYMMHelps #yeg #yyc #ymmfire #yegarts",992182386833018880,"https://twitter.com/JayIsPainting/status/992182386833018881"
"36",NA,2018-05-03 19:06:00,1,2,"2 years after wildfire, insurance frustrations flare up during Fort McMurray rebuild https:// trib.al/nDbTG9l #ymm #ymmfire",NA,NA,"#ymm #ymmfire",992178522977456128,"https://twitter.com/GlobalCalgary/status/992178522977456128"
"37",NA,2018-05-03 19:04:00,3,5,"2 years after wildfire, insurance frustrations flare up during Fort McMurray rebuild https:// trib.al/N23JBD8 #ymm #ymmfire",NA,NA,"#ymm #ymmfire",992178046684876800,"https://twitter.com/GlobalEdmonton/status/992178046684876800"
"38",NA,2018-05-03 18:52:00,2,8,"Today marks 2 years since @Cree8Dawn helped #ArtforYMMHelps Auction raise $18K by donating ""Things To Pass On #20"" #yeg #yyc #ymmfire #yegarts pic.twitter.com/X350mk9kJt",NA,"@Cree8Dawn","#ArtforYMMHelps #20 #yeg #yyc #ymmfire #yegarts",992174987313229824,"https://twitter.com/JayIsPainting/status/992174987313229824"
"39",NA,2018-05-03 18:15:00,0,9,"Today marks 2 years since @_timskinner helped #ArtforYMMHelps Auction raise $18K by donating 2 Untitled Figure Studies #yeg #yyc #ymmfire #yegarts pic.twitter.com/yIKgTdxQ2W",NA,"@_timskinner","#ArtforYMMHelps #yeg #yyc #ymmfire #yegarts",992165724138319872,"https://twitter.com/JayIsPainting/status/992165724138319872"
"40",NA,2018-05-03 17:28:00,0,0,"Two years ago today I took this picture while being stuck in traffic trying to escape the fort Mac fires. 2 years ago I moved back to Edmonton with my parents due to the fires. Two years ago today I was scared as I was alone with 1/4 tank of gas #ymmfire #evacuee #sadness pic.twitter.com/KH9vz5K7uV",NA,NA,"#ymmfire #evacuee #sadness",992153887275536384,"https://twitter.com/shelby1321/status/992153887275536384"
"41",NA,2018-05-03 16:34:00,1,8,"Today marks 2 years since Lynn Carter helped #ArtforYMMHelps Auction raise $18K by donating ""Hats"" #yeg #yyc #ymmfire #yegarts pic.twitter.com/HWTNu2zYcU",NA,NA,"#ArtforYMMHelps #yeg #yyc #ymmfire #yegarts",992140399253770240,"https://twitter.com/JayIsPainting/status/992140399253770240"
"42",NA,2018-05-03 16:13:00,2,11,"Being from Slave Lake, I know how hard these anniversaries can be for people in their community. Help is available if you need it. #ymmfire #ymm . #ableg #abpoli https:// twitter.com/AHS_media/stat us/992086305289879553 …",NA,NA,"#ymmfire #ymm #ableg #abpoli",992135017357754368,"https://twitter.com/DanielleLarivee/status/992135017357754368"
"43",NA,2018-05-03 15:52:00,2,15,"Today marks 2 years since @NathanDevlinArt helped #ArtforYMMHelps Auction raise $18K by donating ""Hope"" #yeg #yyc #ymmfire #yegarts pic.twitter.com/lmxqrxJHF4",NA,"@NathanDevlinArt","#ArtforYMMHelps #yeg #yyc #ymmfire #yegarts",992129912218697728,"https://twitter.com/JayIsPainting/status/992129912218697728"
"44",NA,2018-05-03 15:23:00,0,8,"Today marks 2 years since @1anhaga helped #ArtforYMMHelps Auction raise $18K by donating ""Sunflower"" #yeg #yyc #ymmfire #yegarts pic.twitter.com/x0KKqkT1Mi",NA,"@1anhaga","#ArtforYMMHelps #yeg #yyc #ymmfire #yegarts",992122483804385280,"https://twitter.com/JayIsPainting/status/992122483804385280"
"45",NA,2018-05-03 15:19:00,0,1,"Two years since the #ymmfire . Fort McMurray will always be home and will always have my heart. #ymmstrong",NA,NA,"#ymmfire #ymmstrong",992121382770114560,"https://twitter.com/CChong/status/992121382770114560"
"46",NA,2018-05-03 14:49:00,0,2,"Today marks two years since the #ymmfire . Our dear friends had to evacuate their home (with a newborn boy) and we helped their transition to #yeg as they lived here temporarily. Fort McMurray, we got you. #AlbertaStrong",NA,NA,"#ymmfire #yeg #AlbertaStrong",992113831164891136,"https://twitter.com/dbotwickries/status/992113831164891136"
"47",NA,2018-05-03 14:45:00,1,8,"Today marks 2 years since @RandallTT helped #ArtforYMMHelps Auction raise $18K by donating ""Mountains Over Vermilion River"" #yeg #ymmfire #yegarts pic.twitter.com/1u7zlhbLMT",NA,"@RandallTT","#ArtforYMMHelps #yeg #ymmfire #yegarts",992112845201465344,"https://twitter.com/JayIsPainting/status/992112845201465344"
"48",NA,2018-05-03 14:16:00,0,0,"https:// m.youtube.com/watch?v=NEKCat od8mY … Freestyle off the top must watch for more Videoss #OffendMeIn3Words #SJSharks #YMMFire",NA,NA,"#OffendMeIn3Words #SJSharks #YMMFire",992105719494332416,"https://twitter.com/IzzzyKash/status/992105719494332416"
"49",NA,2018-05-03 14:11:00,0,6,"Today marks 2 years since @cryssie_art helped #ArtforYMMHelps Auction raise $18K with ""Road into Greece"" & ""Far Down in the Corals"" #yeg #yyc #ymmfire #yegarts pic.twitter.com/I0NGAPyOnJ",NA,"@cryssie_art","#ArtforYMMHelps #yeg #yyc #ymmfire #yegarts",992104263663763456,"https://twitter.com/JayIsPainting/status/992104263663763457"
"50",NA,2018-05-03 13:38:00,0,8,"Today marks 2 years since Micheline Robinson of New Zealand helped #ArtforYMMHelps Auction raise $18K by donating ""Cathedral Lane"" and In ""The Thick Of It"" #yeg #yyc #ymmfire #yegarts pic.twitter.com/sBs9G0HZEg",NA,NA,"#ArtforYMMHelps #yeg #yyc #ymmfire #yegarts",992095967825424384,"https://twitter.com/JayIsPainting/status/992095967825424385"
"51",NA,2018-05-03 13:14:00,2,3,"LIVE NOW: Officials provide update on recovery, two years after wildfire swept through Ft. McMurray: http:// ctv.news/2RBimGM #yeg #ymm #ymmfire",NA,NA,"#yeg #ymm #ymmfire",992090004934443008,"https://twitter.com/ctvedmonton/status/992090004934443008"
"52",NA,2018-05-03 13:11:00,4,1,"LIVE: It's been two years since Fort McMurray was evacuated due to the wildfire known as 'The Beast'. Today, we're hearing an update on its recovery: http://www. facebook.com/cbcedmonton/vi deos/1947432488631919/ … #ymm #ymmfire pic.twitter.com/VxxTscazp9",NA,NA,"#ymm #ymmfire",992089383636353024,"https://twitter.com/CBCEdmonton/status/992089383636353027"
"53",NA,2018-05-03 13:09:00,0,7,"Today marks 2 years since @artisfood helped #ArtforYMMHelps Auction raise $18K by donating ""Rhythm Therapy"" #yeg #yyc #ymmfire #yegarts pic.twitter.com/byFXc0r4uc",NA,"@artisfood","#ArtforYMMHelps #yeg #yyc #ymmfire #yegarts",992088695405592576,"https://twitter.com/JayIsPainting/status/992088695405592576"
"54",NA,2018-05-03 13:06:00,1,3,"Watch the live availability with Mayor Don Scott & Fire Chief Jody Butz at today’s 2 Year Anniversary of The Horse River Wildfire. #ymm #ymmfire #rmwb #rmwbrebuild pic.twitter.com/WXv0eVmRNW",NA,NA,"#ymm #ymmfire #rmwb #rmwbrebuild",992088119867465728,"https://twitter.com/911TheBridge/status/992088119867465728"
"55",NA,2018-05-03 12:59:00,0,2,"2 years ago today #ymmfire victims narrowly escaped with their lives & pets what would become one of #Albertas biggest natural wildfires in its history. This is my family (uncle, aunt& cousins) who made it out. I pray everyday that the city can rebuild. Donate 2 #RedCross today! pic.twitter.com/QHoP8buQEi",NA,NA,"#ymmfire #Albertas #RedCross",992086198066728960,"https://twitter.com/CAMARSHALLSMC/status/992086198066728961"
"56",NA,2018-05-03 12:51:00,0,1,"its just so sad watching things about the wildfire again, watching the reconstruction of the city made me think almost every single day how hard it was for those affected #YMMFire",NA,NA,"#YMMFire",992084252895440896,"https://twitter.com/_leo96r/status/992084252895440896"
"57",NA,2018-05-03 12:44:00,0,16,"I guess I'll start with my contribution to #ArtforYMMHelps Auction. ""Prairie Fire"" #yeg #yyc #ymmfire #yegarts pic.twitter.com/ffVNmbNUA4",NA,NA,"#ArtforYMMHelps #yeg #yyc #ymmfire #yegarts",992082376732721152,"https://twitter.com/JayIsPainting/status/992082376732721152"
"58",NA,2018-05-03 12:40:00,13,35,"Two years ago, 24 artists from around the world donated 28 pieces of original art & raised over $18,000 for Ft. McMurray relief efforts. #ymmfire I'm going to tweet out their donations throughout the day today as a way as saying thanks once again to them. #artforymmhelps",NA,NA,"#ymmfire #artforymmhelps",992081542787694592,"https://twitter.com/JayIsPainting/status/992081542787694592"
"59",NA,2018-05-03 12:04:00,6,31,"As it always is on May 3, my heart is with Fort McMurray today. For the BTS with CTV podcast this week my colleague @PennyDaflos and I talked about covering the BC Wildfires and touched on how they differed from Fort McMurray: https:// bc.ctvnews.ca/bts-podcast @CTVVancouver #ymmfire pic.twitter.com/6pYtwwhfD2",NA,"@PennyDaflos @CTVVancouver","#ymmfire",992072345777930240,"https://twitter.com/BreannaCTV/status/992072345777930240"
"60",NA,2018-05-03 12:00:00,0,0,"I will remember, not the fire itself, but the return BACK and the heroes who stayed behind #ymmfire #ymm #yeg #Alberta https://www. youtube.com/watch?v=88JrQv 7Ys9A&t=1s …",NA,NA,"#ymmfire #ymm #yeg #Alberta",992071496792092672,"https://twitter.com/DougRoxTV/status/992071496792092672"
"61",NA,2018-05-03 11:54:00,0,1,"Two years ago today, the #ymmfire took much away from Fort McMurray, but thanks to many, including first responders and reporters who braved harrowing conditions to warn and evacuate others, it’s given people a chance to return to rebuild a resilient community. #ymmstrong",NA,NA,"#ymmfire #ymmstrong",992069796358340608,"https://twitter.com/RadioAdamBrilz/status/992069796358340608"
"62",NA,2018-05-03 11:53:00,0,0,"May 3rd. Thinking of & thankful to all who responded, and those who are dedicated to the recovery & rebuild of Ft. McMurray. It’s the long game. #ymmfire #ymmstrong",NA,NA,"#ymmfire #ymmstrong",992069536823132160,"https://twitter.com/NRCAER/status/992069536823132160"
"63",NA,2018-05-03 11:14:00,5,4,"Two years after the Fort McMurray wildfire, only 20 per cent of the homes destroyed in the wildfire have been rebuilt. The city is hoping to get to 55 per cent by the end of 2018. I spoke to three residents in different stages of recovery. #ymmfire #ymm http://www. ckom.com/2018/05/03/for t-mcmurray-struggles-to-rebuild-2-years-after-wildfire/ …",NA,NA,"#ymmfire #ymm",992059765323943936,"https://twitter.com/Vandecision/status/992059765323943936"
"64",NA,2018-05-03 10:58:00,3,7,"May 3 is always going to suck So I figured a laugh is needed today, here's the crazy story of the @Country933 crew's evacuation. 4 people 2 of them chainsmoking 1 wiener dog 1 meowing cat 1 vehicle (Don't evacuate with your boss) LISTEN: http://www. country933.com/audio/listen-t he-hilarious-story-of-the-country-93-3-crews-wildfire-evacuation/ … #ymm #ymmfire pic.twitter.com/0aeBx6FjYC",NA,"@Country933","#ymm #ymmfire",992055874632892416,"https://twitter.com/BradleyKarp/status/992055874632892416"
"65",NA,2018-05-03 10:48:00,0,3,"May 3. For my #YMM friends - whether today is just another day for you, an incredibly hard day, or maybe its somewhere in between.. try to focus on the positive. If you are struggling today know that you can always reach out. #ymmfire #ymmstrong",NA,NA,"#YMM #ymmfire #ymmstrong",992053408419885056,"https://twitter.com/MelissaAlexx/status/992053408419885056"
"66",NA,2018-05-03 10:00:00,1,0,"It's the 2nd anniversary of the Fort McMurray Wildfire. Here is another look at the 48 Hour Film Challenge entry we created for the @YMMiFF a couple months after the fire. ""Rebuilding - A Blockumentary"" https:// youtu.be/Sys61xg_DfY #ymmfire #rmwb #wildfire @CBCEdmonton",NA,"@YMMiFF @CBCEdmonton","#ymmfire #rmwb #wildfire",992041307093614592,"https://twitter.com/c_fad/status/992041307093614593"
"67",NA,2018-05-03 09:40:00,0,0,"#ymmfire pic.twitter.com/kiKQBkSWyZ",NA,NA,"#ymmfire",992036089153048576,"https://twitter.com/stew_monkman/status/992036089153048577"
"68",NA,2018-05-03 09:39:00,0,2,"And the the 17+ hour drive to Edmonton. Pete Potipcoe recalls the #ymmfire evac on the @TerryEvansShow pic.twitter.com/KVwKFYyklW",NA,"@TerryEvansShow","#ymmfire",992035836567814144,"https://twitter.com/iamterryevans/status/992035836567814145"
"69",NA,2018-05-03 09:37:00,0,0,"Two year anniversary of the #beast #ymmfire",NA,NA,"#beast #ymmfire",992035469071339520,"https://twitter.com/HD_Rider06/status/992035469071339520"
"70",NA,2018-05-03 09:12:00,0,1,"Two years later; reflections on the anniversary of a day that changed my community - and me #ymm #rmwb #ymmfire http:// theresaewells.com/2018/05/03/two/",NA,NA,"#ymm #rmwb #ymmfire",992029093439799296,"https://twitter.com/McMurrayMusings/status/992029093439799296"
"71",NA,2018-05-03 09:10:00,5,6,"We stand together. We pray together. We are all stronger when we are together. Today we pray for all remembering the 2 year anniversary of #ymmfire . #WeAreFMCSD #ymm #rmwb pic.twitter.com/BjWBjtoIz2",NA,NA,"#ymmfire #WeAreFMCSD #ymm #rmwb",992028544900485120,"https://twitter.com/FMCSD/status/992028544900485120"
"72",NA,2018-05-03 08:51:00,5,0,"Deux ans après l’incendie de Fort McMurray, la reconstruction est lente et les quartiers les plus touchés sont de vastes chantiers. #ymm #ymmfire #rcab pic.twitter.com/2Rk4cYkNOe",NA,NA,"#ymm #ymmfire #rcab",992023734029504512,"https://twitter.com/LaurentPirot_RC/status/992023734029504514"
"73",NA,2018-05-03 08:48:00,2,5,"Tuesday May 3 started with optimism...maybe even relief...Then all hell broke loose. This morning on the @TerryEvansShow Pete talks about the evac on the second anniversary of the #ymmfire pic.twitter.com/3kvtYxZpfv",NA,"@TerryEvansShow","#ymmfire",992022997669003264,"https://twitter.com/iamterryevans/status/992022997669003270"
"74",NA,2018-05-03 08:48:00,1,15,"Two years ago today, my life and more than 80,000 others changed forever in Fort McMurray. Now, the city's oldest neighbourhoods look like new subdivisions. I'm not there anymore, but I'm forever connected and everything I know tells me they're still #ymmstrong #ymmfire #ymm",NA,NA,"#ymmstrong #ymmfire #ymm",992022964274155520,"https://twitter.com/Vandecision/status/992022964274155520"
"75",NA,2018-05-03 08:40:00,41,51,"Two years ago today, 88,000 people fled Fort McMurray as ""The Beast"" ripped through the Alberta city. Here’s a look back at how the first few days of the wildfire unfolded. http:// bit.ly/2IduEEj #ymm #ymmfire #yeg",NA,NA,"#ymm #ymmfire #yeg",992021132617404416,"https://twitter.com/GlobalEdmonton/status/992021132617404416"
"76",NA,2018-05-03 08:38:00,8,7,"It has been 2 years since fire ripped through Fort McMurray, forcing 88,000 people to flee their homes. @KentMGlobal explains what is being re-built and the struggle that still exists. #Ymm #ymmfire #yeg pic.twitter.com/PN5g1IwtSp",NA,"@KentMGlobal","#Ymm #ymmfire #yeg",992020662607691776,"https://twitter.com/GlobalEdmonton/status/992020662607691776"
"77",NA,2018-05-03 07:58:00,20,56,"It has been 2 years since @YourAlberta declared a state of emergency for #FortMcMurray . Recovery still continues to this day. It is important to take a moment to recognize and thank those that assisted during #ymmfire . pic.twitter.com/C1anQ15Ugp",NA,"@YourAlberta","#FortMcMurray #ymmfire",992010553122947072,"https://twitter.com/rambling911/status/992010553122947073"
